exercise_id,name,category,difficulty,duration_min,calories_burn_est,equipment,description
25026,Exercise_25026_crunch,Arms,Intermediate,111,1419,barbell,curl crunch curl push press push push run
25027,Exercise_25027_squat,Arms,Beginner,42,1097,kettlebell,hold press jump run squat crunch row push
25028,Exercise_25028_curl,Core,Intermediate,35,1457,barbell,crunch squat squat press pull pull pull row
25029,Exercise_25029_crunch,Back,Intermediate,105,1425,bodyweight,press press squat curl squat push hold push
25030,Exercise_25030_crunch,Shoulders,Advanced,59,782,resistance band,press crunch squat curl pull press push curl
25031,Exercise_25031_squat,Back,Intermediate,92,1499,barbell,push curl push curl curl row push press
25032,Exercise_25032_press,Cardio,Advanced,71,1274,none,lift row row crunch press jump jump jump
25033,Exercise_25033_pull,Full Body,Beginner,12,1351,dumbbell,squat hold pull crunch row pull jump hold
25034,Exercise_25034_curl,Cardio,Advanced,87,1389,barbell,pull run lift curl squat curl pull pull
25035,Exercise_25035_crunch,Full Body,Intermediate,9,1284,none,press press run row run pull push press
25036,Exercise_25036_squat,Full Body,Beginner,58,1499,none,pull jump curl curl pull jump hold press
25037,Exercise_25037_press,Shoulders,Beginner,35,916,none,jump curl curl press pull squat squat curl
25038,Exercise_25038_lift,Arms,Beginner,75,925,dumbbell,squat curl crunch press push squat crunch push
25039,Exercise_25039_press,Full Body,Beginner,41,117,barbell,lift curl press lift lift squat jump press
25040,Exercise_25040_run,Chest,Intermediate,49,135,dumbbell,run press run push curl jump row row
25041,Exercise_25041_run,Shoulders,Intermediate,98,40,none,curl crunch run press lift press squat squat
25042,Exercise_25042_press,Full Body,Advanced,41,389,kettlebell,crunch lift curl crunch crunch run push squat
25043,Exercise_25043_jump,Chest,Beginner,77,436,barbell,row run run press curl squat pull row
25044,Exercise_25044_push,Legs,Intermediate,87,72,machine,press lift press row squat run curl jump
25045,Exercise_25045_run,Full Body,Intermediate,6,1233,bodyweight,curl push lift jump run pull press jump
25046,Exercise_25046_crunch,Full Body,Beginner,107,201,resistance band,press press hold row press pull curl press
25047,Exercise_25047_lift,Arms,Beginner,113,769,kettlebell,row press run squat crunch push crunch run
25048,Exercise_25048_push,Cardio,Advanced,28,218,resistance band,push jump crunch squat jump press run run
25049,Exercise_25049_squat,Chest,Intermediate,61,30,bodyweight,hold press run row press press hold crunch
25050,Exercise_25050_press,Back,Intermediate,45,672,resistance band,row push push press hold hold crunch press
25051,Exercise_25051_lift,Chest,Beginner,31,1131,kettlebell,lift crunch hold run squat run crunch push
25052,Exercise_25052_row,Legs,Beginner,51,586,resistance band,run row run squat pull jump run pull
25053,Exercise_25053_run,Chest,Intermediate,51,1106,none,row jump run run push press squat push
25054,Exercise_25054_lift,Arms,Intermediate,105,1142,resistance band,hold press crunch push pull push pull curl
25055,Exercise_25055_press,Legs,Beginner,64,638,machine,lift press squat hold curl push lift push
25056,Exercise_25056_crunch,Cardio,Intermediate,97,95,kettlebell,squat squat pull row squat press row run
25057,Exercise_25057_crunch,Full Body,Intermediate,60,475,kettlebell,lift curl push push row crunch press press
25058,Exercise_25058_crunch,Cardio,Advanced,70,1358,bodyweight,press curl row squat lift press lift row
25059,Exercise_25059_press,Full Body,Beginner,49,760,bodyweight,press push hold press run squat row row
25060,Exercise_25060_jump,Full Body,Intermediate,29,376,kettlebell,jump crunch lift run squat curl hold row
25061,Exercise_25061_curl,Shoulders,Advanced,17,1186,barbell,press press hold press jump lift run row
25062,Exercise_25062_row,Cardio,Beginner,22,309,kettlebell,press run pull crunch run press press hold
25063,Exercise_25063_pull,Full Body,Beginner,84,393,kettlebell,press jump run crunch crunch row crunch crunch
25064,Exercise_25064_curl,Chest,Advanced,97,334,dumbbell,press hold hold curl run press jump lift
25065,Exercise_25065_jump,Chest,Intermediate,7,1083,none,jump lift squat press press squat crunch crunch
25066,Exercise_25066_crunch,Arms,Beginner,13,1231,resistance band,jump curl run pull push squat lift push
25067,Exercise_25067_curl,Core,Beginner,118,674,kettlebell,curl crunch press hold jump row row jump
25068,Exercise_25068_push,Full Body,Beginner,81,968,dumbbell,hold curl curl run press press row lift
25069,Exercise_25069_hold,Chest,Advanced,78,807,dumbbell,run press curl press press hold squat squat
25070,Exercise_25070_press,Legs,Beginner,84,799,dumbbell,pull press hold curl curl hold crunch press
25071,Exercise_25071_press,Legs,Advanced,101,556,none,crunch jump row press row pull curl lift
25072,Exercise_25072_press,Cardio,Beginner,27,754,barbell,press push hold press run hold jump pull
25073,Exercise_25073_row,Arms,Intermediate,65,457,machine,press crunch push press hold press squat pull
25074,Exercise_25074_crunch,Chest,Intermediate,66,411,kettlebell,press press run crunch run press press curl
25075,Exercise_25075_row,Chest,Intermediate,71,517,kettlebell,curl squat push run squat row press run
25076,Exercise_25076_row,Shoulders,Beginner,38,1006,kettlebell,curl curl lift squat row press crunch hold
25077,Exercise_25077_pull,Full Body,Beginner,111,359,kettlebell,push row jump row push row squat run
25078,Exercise_25078_hold,Cardio,Advanced,85,1255,resistance band,hold squat hold crunch pull jump squat run
25079,Exercise_25079_press,Chest,Advanced,75,156,machine,push crunch row curl squat run press press
25080,Exercise_25080_row,Arms,Beginner,119,865,machine,lift run crunch push press curl curl hold
25081,Exercise_25081_row,Full Body,Beginner,50,932,none,row row pull lift lift lift crunch jump
25082,Exercise_25082_hold,Chest,Intermediate,114,304,resistance band,jump run press curl jump press press lift
25083,Exercise_25083_pull,Cardio,Intermediate,43,829,none,curl curl curl run crunch jump pull pull
25084,Exercise_25084_squat,Core,Intermediate,96,632,barbell,run push crunch push lift squat lift squat
25085,Exercise_25085_press,Shoulders,Beginner,96,910,kettlebell,curl row push push push squat press press
25086,Exercise_25086_curl,Arms,Advanced,72,618,barbell,curl crunch curl row push curl run run
25087,Exercise_25087_push,Shoulders,Intermediate,74,226,none,run hold crunch hold crunch crunch press press
25088,Exercise_25088_jump,Cardio,Intermediate,60,924,bodyweight,crunch jump run press curl curl squat row
25089,Exercise_25089_press,Chest,Advanced,63,123,machine,squat push hold row push run push run
25090,Exercise_25090_press,Back,Intermediate,73,1014,none,run press squat push press crunch pull hold
25091,Exercise_25091_curl,Cardio,Intermediate,53,1241,resistance band,push squat run row row jump push curl
25092,Exercise_25092_press,Back,Beginner,5,788,machine,lift push press press press row crunch jump
25093,Exercise_25093_lift,Chest,Beginner,84,352,resistance band,pull lift hold run lift push press push
25094,Exercise_25094_row,Legs,Intermediate,116,255,resistance band,curl lift push press pull crunch curl crunch
25095,Exercise_25095_press,Back,Advanced,108,1104,machine,press lift hold press press lift squat row
25096,Exercise_25096_row,Arms,Advanced,61,1199,bodyweight,curl push press hold row squat squat push
25097,Exercise_25097_jump,Chest,Beginner,94,858,machine,hold run jump lift hold crunch squat row
25098,Exercise_25098_run,Back,Intermediate,65,1460,kettlebell,curl pull hold hold curl crunch lift crunch
25099,Exercise_25099_push,Legs,Beginner,23,1156,none,row squat push press pull crunch pull curl
25100,Exercise_25100_press,Core,Beginner,93,838,barbell,hold push pull press squat run curl run
25101,Exercise_25101_row,Arms,Intermediate,27,106,machine,hold row lift row squat crunch jump press
25102,Exercise_25102_jump,Back,Beginner,25,541,none,press press press press run press row press
25103,Exercise_25103_crunch,Chest,Advanced,6,892,kettlebell,press run press squat hold crunch pull lift
25104,Exercise_25104_jump,Core,Intermediate,10,1073,none,row lift push press jump press press lift
25105,Exercise_25105_crunch,Back,Advanced,61,24,barbell,hold hold pull row press press curl curl
25106,Exercise_25106_row,Back,Advanced,117,147,none,lift row squat row lift hold row pull
25107,Exercise_25107_jump,Chest,Intermediate,40,226,dumbbell,run push push crunch curl squat pull push
25108,Exercise_25108_press,Arms,Advanced,105,1032,none,squat jump push press lift press press lift
25109,Exercise_25109_jump,Back,Intermediate,74,1424,barbell,row row push jump press press hold row
25110,Exercise_25110_press,Cardio,Beginner,91,154,kettlebell,crunch press curl lift press push lift crunch
25111,Exercise_25111_crunch,Chest,Intermediate,86,1214,bodyweight,crunch hold pull push run press push curl
25112,Exercise_25112_push,Arms,Intermediate,79,238,bodyweight,pull curl lift press curl row row lift
25113,Exercise_25113_push,Full Body,Advanced,26,156,kettlebell,squat press crunch jump crunch row press curl
25114,Exercise_25114_pull,Core,Intermediate,13,870,kettlebell,lift row squat pull squat press jump row
25115,Exercise_25115_squat,Chest,Advanced,46,136,resistance band,push curl curl curl press squat press crunch
25116,Exercise_25116_row,Core,Intermediate,64,778,bodyweight,run run push squat crunch jump curl press
25117,Exercise_25117_jump,Full Body,Advanced,32,902,bodyweight,squat jump push row run push pull row
25118,Exercise_25118_squat,Cardio,Advanced,61,581,none,press squat hold run crunch lift lift push
25119,Exercise_25119_push,Chest,Intermediate,68,144,resistance band,press lift pull curl crunch squat row hold
25120,Exercise_25120_curl,Full Body,Beginner,113,662,none,run run run pull run jump press row
25121,Exercise_25121_lift,Core,Advanced,60,1265,kettlebell,squat hold pull press run jump crunch curl
25122,Exercise_25122_hold,Full Body,Beginner,102,1029,barbell,row lift curl curl hold curl squat row
25123,Exercise_25123_lift,Arms,Intermediate,42,138,resistance band,crunch pull pull crunch press run curl squat
25124,Exercise_25124_lift,Back,Intermediate,96,1100,resistance band,hold press row jump curl hold lift lift
25125,Exercise_25125_run,Cardio,Intermediate,55,1024,bodyweight,push crunch row press hold hold press jump
25126,Exercise_25126_squat,Back,Advanced,54,1064,none,pull curl hold press hold crunch run run
25127,Exercise_25127_crunch,Full Body,Intermediate,109,1373,machine,squat press crunch curl squat hold push push
25128,Exercise_25128_pull,Legs,Intermediate,10,998,none,jump pull push push push hold squat crunch
25129,Exercise_25129_jump,Core,Intermediate,16,1421,resistance band,run run curl run squat press pull jump
25130,Exercise_25130_curl,Cardio,Beginner,17,1088,resistance band,pull curl pull press lift squat crunch hold
25131,Exercise_25131_row,Core,Advanced,81,649,bodyweight,push curl hold pull jump push jump pull
25132,Exercise_25132_push,Full Body,Beginner,28,239,kettlebell,press push squat push row press curl press
25133,Exercise_25133_push,Shoulders,Advanced,47,632,kettlebell,lift push squat curl push jump press press
25134,Exercise_25134_crunch,Back,Beginner,46,631,resistance band,curl run curl press run run press press
25135,Exercise_25135_crunch,Core,Advanced,114,1431,kettlebell,hold lift hold row lift pull lift hold
25136,Exercise_25136_hold,Chest,Beginner,40,212,machine,crunch squat push press curl row squat press
25137,Exercise_25137_pull,Back,Beginner,34,639,none,run lift pull push press press squat press
25138,Exercise_25138_press,Cardio,Intermediate,36,177,bodyweight,hold run crunch pull curl hold press squat
25139,Exercise_25139_run,Full Body,Intermediate,44,1330,resistance band,curl row pull hold pull push hold squat
25140,Exercise_25140_lift,Cardio,Beginner,107,1185,dumbbell,push lift lift hold crunch crunch curl press
25141,Exercise_25141_press,Shoulders,Beginner,31,628,kettlebell,row press run push press pull crunch row
25142,Exercise_25142_lift,Arms,Beginner,21,1115,none,squat pull squat push row squat lift push
25143,Exercise_25143_pull,Cardio,Advanced,119,942,kettlebell,pull press run press lift press crunch jump
25144,Exercise_25144_push,Cardio,Advanced,18,23,kettlebell,row pull press crunch crunch squat press row
25145,Exercise_25145_press,Full Body,Advanced,100,796,bodyweight,press press press press press row lift push
25146,Exercise_25146_press,Full Body,Intermediate,29,1355,dumbbell,press squat lift squat squat hold press jump
25147,Exercise_25147_pull,Shoulders,Beginner,7,329,machine,curl jump press press squat jump row curl
25148,Exercise_25148_run,Chest,Advanced,27,871,dumbbell,jump pull hold squat crunch hold press squat
25149,Exercise_25149_row,Cardio,Beginner,28,735,kettlebell,jump pull jump crunch jump crunch run press
25150,Exercise_25150_run,Legs,Beginner,19,91,dumbbell,jump row pull curl run pull squat press
25151,Exercise_25151_run,Arms,Advanced,59,89,none,pull press push squat pull press press press
25152,Exercise_25152_press,Cardio,Advanced,64,381,barbell,pull lift squat jump curl pull squat squat
25153,Exercise_25153_crunch,Core,Advanced,4,626,none,row press run curl hold push hold press
25154,Exercise_25154_curl,Chest,Beginner,33,713,machine,press press jump curl curl push press jump
25155,Exercise_25155_crunch,Core,Advanced,77,843,barbell,pull press squat curl curl press run push
25156,Exercise_25156_row,Full Body,Intermediate,48,486,resistance band,squat press row pull pull press hold row
25157,Exercise_25157_lift,Legs,Beginner,60,229,dumbbell,press crunch crunch hold press crunch pull jump
25158,Exercise_25158_jump,Cardio,Advanced,89,41,resistance band,row run hold press hold lift jump lift
25159,Exercise_25159_hold,Back,Intermediate,86,1163,machine,row run crunch hold curl hold hold lift
25160,Exercise_25160_press,Back,Intermediate,6,907,dumbbell,push crunch row lift squat run curl curl
25161,Exercise_25161_press,Back,Beginner,27,596,none,curl push curl pull run jump crunch press
25162,Exercise_25162_press,Full Body,Beginner,88,396,none,crunch push crunch run pull curl pull lift
25163,Exercise_25163_crunch,Chest,Beginner,40,1143,resistance band,hold press press squat pull crunch press press
25164,Exercise_25164_squat,Core,Advanced,113,300,resistance band,jump run press row crunch run run press
25165,Exercise_25165_lift,Chest,Beginner,59,743,barbell,press jump pull lift press curl hold lift
